movie_id,platform_id,need_pay,sample_link
26894886,3,True,http://www.iqiyi.com/v_19rr76nis4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26894886,2,False,http://v.youku.com/v_show/id_XMjgxNTExNTE2NA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26894886,1,True,http://v.qq.com/x/cover/6p214eodfk8vr3s.html?ptag=douban.movie
26706109,3,False,http://www.iqiyi.com/v_19rraf1iu8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26706109,1,False,http://v.qq.com/x/cover/yrn61y56qlygqyq.html?ptag=douban.movie
26706109,4,False,https://www.bilibili.com/bangumi/play/ss11993?bsource=douban
26706064,1,False,http://v.qq.com/x/cover/5st600m1dsayxyv.html?ptag=douban.movie
26706064,3,False,http://www.iqiyi.com/v_19rr7q7vbs.html?vfm=m_331_dbdy
26706064,2,False,http://v.youku.com/v_show/id_XMzIwMzc1NTg4MA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26706064,4,False,https://www.bilibili.com/bangumi/play/ss25146?bsource=douban
26706820,3,False,http://www.iqiyi.com/v_19rrlqv3gw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26706880,8,True,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=622604262&pwId=d01197d3076b4164af82983c408bb996
25868914,3,False,http://www.iqiyi.com/v_19rr7q711w.html?vfm=m_331_dbdy
25868914,2,False,http://v.youku.com/v_show/id_XMzk3NTk5NTIwOA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
25868914,1,False,http://v.qq.com/x/cover/c6t9s186oipc6xi.html?ptag=douban.movie
25868914,4,False,https://www.bilibili.com/bangumi/play/ss26650?bsource=douban
27591422,6,False,http://www.1905.com/vod/play/1192383.shtml?__hz=6e0721b2c6977135
26306931,2,True,http://v.youku.com/v_show/id_XMzk4Mzg1NDYwNA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
25918593,3,True,http://www.iqiyi.com/v_19rr7p7ytc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
30335413,1,True,http://v.qq.com/x/page/b00258fp3sk.html?ptag=douban.doc
26702055,2,False,http://v.youku.com/v_show/id_XMzk3NDMwODgwMA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26702055,1,False,http://v.qq.com/x/cover/5riccefx19va38s.html?ptag=douban.movie
26702055,3,False,http://www.iqiyi.com/v_19rrdgt3is.html?vfm=m_331_dbdy
26702055,4,False,https://www.bilibili.com/bangumi/play/ss26651?bsource=douban
26696879,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=667690890&pwId=d01197d3076b4164af82983c408bb996
26696879,2,False,http://v.youku.com/v_show/id_XMjQ4NTczNTE1Ng==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
26696879,5,False,http://www.mgtv.com/b/306377/3848416.html?cxid=94l62sj44
26696879,1,False,http://v.qq.com/x/cover/iqswlhxzjslxt66.html?ptag=douban.movie
26696879,7,False,https://www.ixigua.com/cinema/album/7PhNPhsCPiM?utm_source=douban
26696875,1,True,http://v.qq.com/x/cover/y0i9njzsurufe3j.html?ptag=douban.movie
26696875,3,False,http://www.iqiyi.com/v_19rr9qqiw4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26925548,1,True,http://v.qq.com/x/cover/o539q0xvy0s8nq6.html?ptag=douban.movie
26925548,2,False,http://v.youku.com/v_show/id_XNDAyMDIxMDM5Ng==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26696639,1,True,http://v.qq.com/x/cover/mg03cb3deo1mb1a.html?ptag=douban.movie
26697122,3,True,http://www.iqiyi.com/v_19rrdddzyw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26697122,1,True,http://v.qq.com/x/cover/jer6rpe28md33mg.html?ptag=douban.movie
26697122,2,False,http://v.youku.com/v_show/id_XMzU5NjkwMTE5Mg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26358553,4,False,https://www.bilibili.com/bangumi/play/ep246493?bsource=douban
30191681,8,True,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=642400192&pwId=d01197d3076b4164af82983c408bb996
30191681,2,False,http://v.youku.com/v_show/id_XMzUxNTc2NjUyMA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
30191681,1,True,http://v.qq.com/x/cover/nk5wtwq461dl3rf.html?ptag=douban.movie
30191681,4,False,https://www.bilibili.com/bangumi/play/ss12612?bsource=douban
26579987,1,False,http://v.qq.com/x/cover/fl9zowlun6e65mu.html?ptag=douban.movie
26579987,7,False,https://www.ixigua.com/cinema/album/7PhOMhjVjqz?utm_source=douban
26921299,2,False,http://v.youku.com/v_show/id_XMTg0MDc3MjA5Ng==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
6873111,2,True,http://v.youku.com/v_show/id_XMzA3MDI2NzkyOA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26912481,3,False,http://www.iqiyi.com/v_19rrl249d8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26579369,1,True,http://v.qq.com/x/cover/jj9ydwvn9u0tvj2.html?ptag=douban.movie
27187701,1,True,http://v.qq.com/x/cover/ecr4xawin04b517.html?ptag=douban.movie
26357945,3,True,http://www.iqiyi.com/v_19rrecp2ns.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26357945,1,True,http://v.qq.com/x/cover/5kolaqljqc3bsim.html?ptag=douban.movie
26357945,2,True,http://v.youku.com/v_show/id_XMzMyMDI0NTY5Mg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26701211,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=622604252&pwId=d01197d3076b4164af82983c408bb996
25890079,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=631166755&pwId=d01197d3076b4164af82983c408bb996
26700845,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=622604387&pwId=d01197d3076b4164af82983c408bb996
26700894,1,False,http://v.qq.com/x/cover/5rszhv49931jxm6.html?ptag=douban.movie
26700894,7,False,https://www.ixigua.com/cinema/album/7PhOdqg25Fs?utm_source=douban
25889476,2,False,http://v.youku.com/v_show/id_XMTc1NjMzMzE0OA==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
25889476,1,False,http://v.qq.com/x/cover/pbridicbvlepghp.html?ptag=douban.movie
25889476,3,False,http://www.iqiyi.com/v_19rr9mky7k.html?vfm=m_331_dbdy
26701657,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=643393530&pwId=d01197d3076b4164af82983c408bb996
26701657,3,False,http://www.iqiyi.com/v_19rrd8chn4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26701657,2,False,http://v.youku.com/v_show/id_XMzYzNjUyMTcyMA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26701657,1,False,http://v.qq.com/x/cover/7mqvmsg0rdiif4x.html?ptag=douban.movie
26701657,4,False,https://www.bilibili.com/bangumi/play/ss12692?bsource=douban
27200607,1,False,http://v.qq.com/x/cover/u51vp1uw4w92x8l.html?ptag=douban.movie
25887265,1,False,http://v.qq.com/x/cover/8rr0cdrqugjmngq.html?ptag=douban.movie
25887265,2,False,http://v.youku.com/v_show/id_XMzE4MTA0OTk3Mg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
25887265,3,False,http://www.iqiyi.com/v_19rr7q7vv8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25887265,4,False,https://www.bilibili.com/bangumi/play/ss12778?bsource=douban
26933340,1,False,http://v.qq.com/x/cover/toxei5cbxckzdhi.html?ptag=douban.movie
25886441,3,False,http://www.iqiyi.com/v_19rrlm6c9k.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25886441,1,True,http://v.qq.com/x/cover/0jrpcvmqt8uxdxv.html?ptag=douban.movie
25886441,6,True,http://vip.1905.com/play/1037471.shtml?__hz=6e0721b2c6977135
26933674,6,True,http://vip.1905.com/play/1224037.shtml?__hz=6e0721b2c6977135
26693302,1,True,http://v.qq.com/x/cover/nrj2bjtvfxe7neg.html?ptag=douban.movie
30170139,6,True,http://vip.1905.com/play/1241861.shtml?__hz=6e0721b2c6977135
26935432,2,False,http://v.youku.com/v_show/id_XNDEyNzQ4MjkwMA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26935432,1,False,http://v.qq.com/x/cover/4afyo2umy0evuyw.html?ptag=douban.movie
25885827,1,False,http://v.qq.com/x/cover/h7ao6eiian93hhr.html?ptag=douban.movie
26696441,1,False,http://v.qq.com/x/cover/w0t6graw4xnon3x.html?ptag=douban.movie
26696441,7,False,https://www.ixigua.com/cinema/album/7PhP44H0Hf6?utm_source=douban
26696441,6,False,http://www.1905.com/vod/play/1193294.shtml?__hz=6e0721b2c6977135
26696566,1,True,http://v.qq.com/x/cover/qw5p3bd1a4fb3iw.html?ptag=douban.movie
26696072,1,False,http://v.qq.com/x/cover/7z5jzkkasvb3401.html?ptag=douban.movie
26361631,3,True,http://www.iqiyi.com/v_19rr9pkxb8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26700120,1,False,http://v.qq.com/x/cover/uqnef8f9qp89nsh.html?ptag=douban.movie
26700120,2,False,http://v.youku.com/v_show/id_XNDE0Nzk2MjQzMg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26700120,3,False,http://www.iqiyi.com/v_19rsg6mqao.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26581083,3,True,http://www.iqiyi.com/v_19rr9pkutw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26929850,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=622960018&pwId=d01197d3076b4164af82983c408bb996
27186155,2,False,http://v.youku.com/v_show/id_XMzIzNjgyMTg3Mg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
27186155,1,False,http://v.qq.com/x/cover/smbz4cuj1igcwgb.html?ptag=douban.movie
26700322,1,True,http://v.qq.com/x/cover/lw7hul071go8nf9.html?ptag=douban.movie
26362351,3,True,http://www.iqiyi.com/v_19rraf3v4g.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26581128,1,False,http://v.qq.com/x/cover/v0oa1iesuznsq6c.html?ptag=douban.movie
26581128,6,False,http://www.1905.com/vod/play/1191346.shtml?__hz=6e0721b2c6977135
26581099,4,False,https://www.bilibili.com/bangumi/play/ss26968?bsource=douban
26700688,3,True,http://www.iqiyi.com/v_19rr7p8qy8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26694988,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=624305026&pwId=d01197d3076b4164af82983c408bb996
26694988,3,False,http://www.iqiyi.com/v_19rraoyums.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26694988,4,False,https://www.bilibili.com/bangumi/play/ss28971?bsource=douban
26694683,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=673581357&pwId=d01197d3076b4164af82983c408bb996
26694683,3,False,http://www.iqiyi.com/v_19rrlxptz4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26694683,1,True,http://v.qq.com/x/cover/v9rwy7veixs6td7.html?ptag=douban.movie
26694683,6,True,http://vip.1905.com/play/1065170.shtml?__hz=6e0721b2c6977135
26700718,1,False,http://v.qq.com/x/cover/0obnt8jkf1p8ois.html?ptag=douban.movie
25904974,2,True,https://v.youku.com/v_show/id_XMTg1MTc2OTQ3Mg==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dposter
25904974,1,True,http://v.qq.com/x/cover/i4yoafni8gws43o.html?ptag=douban.movie
26709545,2,False,http://v.youku.com/v_show/id_XMTQzNzc2NDgyNA==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
26709545,1,False,http://v.qq.com/x/cover/w987j744j30v5l8.html?ptag=douban.movie
26717012,3,False,http://www.iqiyi.com/v_19rrdndg0s.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26352361,3,False,http://www.iqiyi.com/v_19rrlz1gh0.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26717470,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=652840480&pwId=d01197d3076b4164af82983c408bb996
26717467,3,True,http://www.iqiyi.com/v_19rr7vstuc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26717467,4,False,https://www.bilibili.com/bangumi/play/ss28977?bsource=douban
26683354,1,False,http://v.qq.com/x/cover/egtq4vion0bv48w.html?ptag=douban.movie
26683354,3,True,http://www.iqiyi.com/v_19rr1f3i00.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26683354,4,False,https://www.bilibili.com/bangumi/play/ss12477?bsource=douban
26683354,7,False,https://www.ixigua.com/cinema/album/86mYs8ZHe9G_86mYsxtaNwF?utm_source=douban
25850122,3,False,http://www.iqiyi.com/v_19rrm5yhqw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25850122,1,False,http://v.qq.com/x/cover/fvqtezz7d8l98ly.html?ptag=douban.movie
25850122,5,False,http://www.mgtv.com/b/293037/3482815.html?cxid=94l62sj44
25953522,6,False,http://www.1905.com/vod/play/1074390.shtml?__hz=6e0721b2c6977135
11524967,5,True,http://www.mgtv.com/b/304248/3640949.html?cxid=94l62sj44
11524967,3,True,http://www.iqiyi.com/v_19rr9a6fy8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
11524967,1,True,http://v.qq.com/x/cover/lswo01py4kl9iij.html?ptag=douban.movie
11524967,2,True,http://v.youku.com/v_show/id_XMTc3MjM3MjcwNA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
25953613,1,False,http://v.qq.com/x/cover/128odrmhscfgm0m.html?ptag=douban.movie
25953613,7,False,https://www.ixigua.com/cinema/album/7PhOoVKv7BF?utm_source=douban
27143695,6,True,http://vip.1905.com/play/1188254.shtml?__hz=6e0721b2c6977135
27144969,2,False,http://v.youku.com/v_show/id_XMTg2MTQwNDM0NA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26715841,2,False,http://v.youku.com/v_show/id_XMTQ1ODQwNjQ0MA==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
27143694,6,True,http://vip.1905.com/play/1221902.shtml?__hz=6e0721b2c6977135
27143696,6,True,http://vip.1905.com/play/1192805.shtml?__hz=6e0721b2c6977135
26716171,7,False,https://www.ixigua.com/cinema/album/814yTWUL6CM?utm_source=douban
3804621,1,False,http://v.qq.com/x/cover/1ps4req9506j121.html?ptag=douban.movie
3804621,2,True,http://v.youku.com/v_show/id_XNDU2NDI0ODEzMg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
3804621,4,False,https://www.bilibili.com/bangumi/play/ss12570?bsource=douban
26882567,3,True,http://www.iqiyi.com/v_19rqyrf9is.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26882567,1,True,http://v.qq.com/x/cover/rcbu1hkdes12b07.html?ptag=douban.movie
26882567,4,False,https://www.bilibili.com/bangumi/play/ss28335?bsource=douban
27141137,1,True,http://v.qq.com/x/cover/9l7vd4ztnc5rxb9.html?ptag=douban.movie
25922259,1,False,http://v.qq.com/x/cover/hzpg95pp1s3dthr.html?ptag=douban.movie
25922259,7,False,https://www.ixigua.com/cinema/album/7PhOehlABZq?utm_source=douban
26946435,1,False,http://v.qq.com/x/cover/co24a5ozazmzuy2.html?ptag=douban.movie
25845910,1,False,http://v.qq.com/x/cover/d4ilxr7pf20qwvy.html?ptag=douban.movie
25845910,3,False,http://www.iqiyi.com/v_19rrl5ewnw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26720349,2,False,http://v.youku.com/v_show/id_XMTQ2MDEzMTI3Ng==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
26682874,4,False,https://www.bilibili.com/bangumi/play/ep173180?bsource=douban
30353365,6,True,http://vip.1905.com/play/1319224.shtml?__hz=6e0721b2c6977135
26718407,3,True,http://www.iqiyi.com/v_19rrdx1zmo.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25849006,1,False,http://v.qq.com/x/cover/cgccpp2drwyf5nx.html?ptag=douban.movie
25849006,5,False,http://www.mgtv.com/b/293025/3362484.html?cxid=94l62sj44
25849006,3,False,http://www.iqiyi.com/v_19rrm10bw0.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25849006,2,False,http://v.youku.com/v_show/id_XMTY4MjQ1MjAzMg==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
25849006,7,False,https://www.ixigua.com/cinema/album/7PhP9MWYe1n?utm_source=douban
26718721,6,False,http://www.1905.com/vod/play/1191354.shtml?__hz=6e0721b2c6977135
26351867,3,False,http://www.iqiyi.com/v_19rr95j3vc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26351867,1,True,http://v.qq.com/x/cover/dv20z1rh21qqgyx.html?ptag=douban.movie
26351867,5,True,http://www.mgtv.com/b/293434/3682626.html?cxid=94l62sj44
26351867,6,False,http://www.1905.com/vod/play/1128640.shtml?__hz=6e0721b2c6977135
26351867,4,False,https://www.bilibili.com/bangumi/play/ss12540?bsource=douban
26719190,1,True,http://v.qq.com/x/cover/6bscla2e7dwprtw.html?ptag=douban.movie
26719781,1,True,http://v.qq.com/x/cover/tcusggy2pouuep7.html?ptag=douban.movie
26719781,5,False,http://www.mgtv.com/b/323363/4344712.html?cxid=94l62sj44
25929151,1,True,http://v.qq.com/x/cover/q7cu73b6z4nbang.html?ptag=douban.movie
26710657,5,True,http://www.mgtv.com/b/323525/4352716.html?cxid=94l62sj44
26710657,2,False,http://v.youku.com/v_show/id_XMzgwMjM5NzQ0OA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26710657,3,False,http://www.iqiyi.com/v_19rrfbddf8.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26710657,1,False,http://v.qq.com/x/cover/sm9dm3cp9jxny5w.html?ptag=douban.movie
26710657,4,False,https://www.bilibili.com/bangumi/play/ss29053?bsource=douban
26711052,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=653499242&pwId=d01197d3076b4164af82983c408bb996
26711052,1,True,http://v.qq.com/x/cover/lmnp2bgnz2memg0.html?ptag=douban.movie
26711052,3,False,http://www.iqiyi.com/v_19rralmfmg.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26711052,6,False,http://www.1905.com/vod/play/1192095.shtml?__hz=6e0721b2c6977135
26354336,2,True,http://v.youku.com/v_show/id_XMjgyMzQzODU4MA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26354336,1,False,http://v.qq.com/x/cover/px51g7lqf2gavuw.html?ptag=douban.movie
26354336,3,False,http://www.iqiyi.com/v_19rr6xw8q4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26354336,5,False,http://www.mgtv.com/b/290237/3941034.html?cxid=94l62sj44
26354336,7,False,https://www.ixigua.com/cinema/album/7MzYdYHZucB?utm_source=douban
26711418,8,True,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=641189311&pwId=d01197d3076b4164af82983c408bb996
26711418,2,False,http://v.youku.com/v_show/id_XMzg5Njk2NTk3Ng==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26711418,1,False,http://v.qq.com/x/cover/sg70gmfpckpnklt.html?ptag=douban.movie
26940058,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=624691652&pwId=d01197d3076b4164af82983c408bb996
26940058,2,False,http://v.youku.com/v_show/id_XMzE1NjUxMDYzMg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26940058,7,False,https://www.ixigua.com/cinema/album/81k5JfQca0A?utm_source=douban
25928763,8,True,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=655592144&pwId=d01197d3076b4164af82983c408bb996
25928763,1,False,http://v.qq.com/x/cover/i8zr7p0act74xbk.html?ptag=douban.movie
25864132,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=643393314&pwId=d01197d3076b4164af82983c408bb996
25864132,1,False,http://v.qq.com/x/cover/3lhsa8271t2bk0v.html?ptag=douban.movie
25864132,3,False,http://www.iqiyi.com/v_19rra2qcqc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25864132,4,False,https://www.bilibili.com/bangumi/play/ss11940?bsource=douban
25922900,1,False,http://v.qq.com/x/cover/5ik09dnp1zq7cen.html?ptag=douban.movie
25922900,7,False,https://www.ixigua.com/cinema/album/7PhNJSLhGcc?utm_source=douban
26710178,1,False,http://v.qq.com/x/cover/dq7mcylpsa3j9l9.html?ptag=douban.movie
26710178,7,False,https://www.ixigua.com/cinema/album/7PhPbphjUr1?utm_source=douban
25925853,3,False,http://www.iqiyi.com/v_19rrdsuvnc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
25925853,1,False,http://v.qq.com/x/cover/2ptxlpjorvg4poo.html?ptag=douban.movie
25925853,2,False,http://v.youku.com/v_show/id_XMzEyOTAzNjUyOA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26890860,2,False,http://v.youku.com/v_show/id_XMzk4NTQ0MjgwMA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=doubanneirongshuchu_bd.xuyang01_douban_201122
26890860,1,True,http://v.qq.com/x/cover/47kmer9jcq2138i.html?ptag=douban.movie
26890860,3,True,http://www.iqiyi.com/v_19rrddosog.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26890860,4,False,https://www.bilibili.com/bangumi/play/ss28256?bsource=douban
26711683,7,False,https://www.ixigua.com/cinema/album/814xLxa90Dp?utm_source=douban
26712129,2,True,http://v.youku.com/v_show/id_XNDIwMzE3ODAxMg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26576697,1,True,http://v.qq.com/x/cover/gdu8xo57wfczlpu.html?ptag=douban.movie
11507125,6,False,http://www.1905.com/vod/play/1192781.shtml?__hz=6e0721b2c6977135
26353372,2,True,http://v.youku.com/v_show/id_XMzA3NTYwNzUwNA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26582780,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=662158459&pwId=d01197d3076b4164af82983c408bb996
26582780,2,False,http://v.youku.com/v_show/id_XMTc2Njg5NDA3Ng==.html?tpa=dW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ
26582780,1,False,http://v.qq.com/x/cover/wrzxsdc504eitxp.html?ptag=douban.movie
26582780,3,False,http://www.iqiyi.com/v_19rr9a9j2g.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26686170,1,True,http://v.qq.com/x/cover/xlvso07pim7x6aw.html?ptag=douban.movie
26686170,3,True,http://www.iqiyi.com/v_19rrlg28sc.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26686170,6,False,http://www.1905.com/vod/play/1038469.shtml?__hz=6e0721b2c6977135
25944308,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=641849770&pwId=d01197d3076b4164af82983c408bb996
25944308,1,False,http://v.qq.com/x/cover/qi9iskaxehukymn.html?ptag=douban.movie
26686166,5,False,http://www.mgtv.com/b/131378/3109523.html?cxid=94l62sj44
26686166,1,False,http://v.qq.com/x/cover/z7g4s1fldf63jef.html?ptag=douban.movie
26686166,7,False,https://www.ixigua.com/cinema/album/7PhObII5GY5?utm_source=douban
26686166,6,False,http://www.1905.com/vod/play/1022924.shtml?__hz=6e0721b2c6977135
26712057,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=643393456&pwId=d01197d3076b4164af82983c408bb996
26712057,3,False,http://www.iqiyi.com/v_19rraq8iv0.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26712057,1,False,http://v.qq.com/x/cover/v8ml3qglo0k6hqj.html?ptag=douban.movie
26712057,4,False,https://www.bilibili.com/bangumi/play/ss12069?bsource=douban
25937856,1,False,http://v.qq.com/x/cover/r0x4ebyvetpzwjv.html?ptag=douban.movie
25937856,2,False,http://v.youku.com/v_show/id_XNDEwNDE4MDg0MA==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900
26712793,8,False,https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=660238520&pwId=d01197d3076b4164af82983c408bb996
26712793,3,False,http://www.iqiyi.com/v_19rrb6s3ys.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241
26712793,1,False,http://v.qq.com/x/cover/d21and95uee0at2.html?ptag=douban.movie
26712793,4,False,https://www.bilibili.com/bangumi/play/ss12010?bsource=douban
26712732,1,False,http://v.qq.com/x/cover/xychl9ia2b2lj8l.html?ptag=douban.movie
