movie_id,score,rating_count,star_1_count,star_2_count,star_3_count,star_4_count,star_5_count,collect_count,wish_count,comments_count,reviews_count
1292052,9.7,1992071.0,1560.0,1263.0,20768.0,212314.0,1345530.0,2866850,298753,363973,9828
1291546,9.6,1486938.0,1610.0,1789.0,24761.0,195497.0,1000730.0,2266871,297586,298941,7908
1292720,9.5,1509559.0,1170.0,2144.0,33450.0,255468.0,953444.0,2435797,237162,232865,5042
1295644,9.4,1703344.0,1265.0,2572.0,43679.0,316650.0,1035070.0,2788701,258033,280474,5221
1292063,9.5,951526.0,849.0,1437.0,17808.0,139627.0,637832.0,1377399,442008,196665,4435
1292722,9.4,1458746.0,988.0,2437.0,42436.0,269310.0,902895.0,2406355,146961,217992,3456
1291561,9.4,1573031.0,1368.0,2629.0,47238.0,318235.0,945134.0,2433371,218505,272443,5830
1295124,9.5,775386.0,477.0,794.0,14774.0,120869.0,508519.0,1186757,386529,115726,2355
3541415,9.3,1446039.0,1682.0,2852.0,45760.0,301010.0,851688.0,2328477,277687,267117,5810
3011091,9.4,1002098.0,862.0,2195.0,34643.0,192538.0,623007.0,1786012,239260,205204,3668
1292001,9.3,1204809.0,1626.0,4324.0,46505.0,249114.0,689172.0,1860288,391074,232150,8295
1292064,9.3,1069619.0,711.0,1966.0,36446.0,247750.0,630485.0,1667231,301066,198225,5269
3793023,9.2,1337408.0,2786.0,5864.0,58444.0,289691.0,763621.0,2099002,160724,252920,4519
2131459,9.3,953614.0,656.0,1785.0,31954.0,191656.0,560107.0,1504598,211557,156366,2832
1291549,9.3,931071.0,421.0,1323.0,29289.0,209037.0,543481.0,1548653,274668,148801,2971
1889243,9.3,1075475.0,2759.0,4081.0,42351.0,217918.0,654026.0,1641002,236375,243579,4996
1292213,9.2,1054594.0,2167.0,4020.0,52075.0,234953.0,590821.0,1761561,136610,160848,4036
5912992,9.3,648947.0,577.0,1194.0,19755.0,146766.0,399772.0,949398,293049,143056,3643
25662329,9.2,1256076.0,971.0,2405.0,54798.0,336742.0,709132.0,2042630,93875,239877,3592
1307914,9.2,865617.0,436.0,1361.0,34679.0,216198.0,485127.0,1452961,175341,119118,1247
1291560,9.2,895726.0,131.0,515.0,11669.0,59515.0,131858.0,1552090,277839,155067,2223
1291841,9.3,654267.0,950.0,2261.0,26429.0,129354.0,381033.0,997287,321012,100607,1490
1849031,9.1,1076817.0,941.0,3145.0,53814.0,277411.0,564231.0,1785159,207442,160807,4003
3319755,9.1,1242154.0,1263.0,4663.0,71945.0,336641.0,647145.0,1980628,290213,279030,6064
6786002,9.2,699342.0,514.0,1565.0,25587.0,165148.0,391167.0,1026535,424254,149972,2556
1851857,9.2,720140.0,1345.0,2956.0,38016.0,166063.0,410618.0,1121969,165182,116684,2122
1296141,9.6,275167.0,158.0,217.0,3878.0,40230.0,196539.0,338952,271265,73889,774
1292365,9.2,558209.0,488.0,1419.0,21297.0,131740.0,318857.0,829423,293873,107986,2356
1300267,9.3,478852.0,481.0,1149.0,17575.0,99580.0,266238.0,707546,259433,92868,1996
20495023,9.1,1046633.0,230.0,768.0,12772.0,58909.0,115467.0,1689210,160227,264754,5871
1293172,9.2,499917.0,463.0,1250.0,20061.0,120289.0,293549.0,762038,275532,97505,2063
26387939,9.0,1101617.0,277.0,700.0,11764.0,60257.0,106574.0,2057973,142666,225508,8200
1291552,9.2,529547.0,686.0,1863.0,26069.0,115550.0,295483.0,832656,101095,59013,672
1929463,9.1,1011319.0,1539.0,3960.0,56161.0,270611.0,515487.0,1594484,212987,222569,7281
30170448,9.1,632729.0,99.0,270.0,4529.0,30787.0,56659.0,908219,296206,165167,3910
2129039,9.0,947620.0,531.0,2543.0,55053.0,271141.0,461143.0,1557654,193080,141553,2712
1293182,9.4,320714.0,330.0,561.0,8764.0,58290.0,198528.0,0,0,69473,1677
1291858,9.2,434347.0,692.0,1362.0,17892.0,94137.0,247898.0,660209,219024,74488,1505
1291583,9.1,601102.0,409.0,1291.0,29062.0,156534.0,307968.0,1056660,226092,75965,1070
1299398,9.0,846111.0,1497.0,3889.0,56006.0,235095.0,422364.0,1545335,74940,77746,800
1308807,9.1,685458.0,610.0,2428.0,39928.0,182565.0,348352.0,1165088,154856,103698,1309
21937452,9.2,432972.0,404.0,943.0,15759.0,108168.0,253037.0,667370,221692,86752,1819
1291828,9.2,470466.0,434.0,1311.0,20494.0,107106.0,244770.0,683041,316481,81930,2458
1293839,9.0,694799.0,494.0,1728.0,39344.0,192603.0,333590.0,1206271,237632,112926,1353
1298624,9.1,599022.0,511.0,2012.0,32649.0,162158.0,303804.0,919951,286151,111832,2556
21937445,9.2,427623.0,348.0,875.0,16451.0,105707.0,240749.0,592194,251778,91088,1679
1295038,9.0,644775.0,630.0,2128.0,40929.0,185646.0,331540.0,1087015,57740,78352,585
1292000,9.0,626174.0,1625.0,3828.0,36746.0,153524.0,309020.0,873811,260977,118703,2488
26752088,9.0,1466696.0,461.0,1043.0,14743.0,75015.0,124382.0,4235488,856447,400048,16664
1291548,9.1,490524.0,636.0,2249.0,26991.0,124782.0,253747.0,697112,279790,102595,3697
1299131,9.2,364078.0,323.0,926.0,15561.0,86778.0,202746.0,566331,154093,38517,393
1291572,9.1,484666.0,614.0,1782.0,27496.0,121891.0,249301.0,781795,77037,40560,249
1301753,9.0,559589.0,350.0,1320.0,32614.0,157722.0,275400.0,999130,119638,60472,477
1900841,9.1,403569.0,477.0,1397.0,18609.0,100924.0,216372.0,597586,300682,84674,2088
1418019,9.3,268307.0,387.0,776.0,10590.0,51866.0,169633.0,473179,96175,27902,173
1291571,9.0,545639.0,922.0,2617.0,35113.0,142358.0,272634.0,895888,97333,58985,521
1293350,9.1,433382.0,630.0,1827.0,21548.0,105769.0,219754.0,592903,269505,80016,707
1306029,9.0,531897.0,371.0,1448.0,28191.0,155946.0,253846.0,839321,266659,88126,1966
1291818,9.1,395931.0,254.0,896.0,16848.0,109198.0,208826.0,547213,215139,88004,1848
1292224,9.1,425222.0,562.0,1710.0,21537.0,105406.0,214322.0,628027,303064,77211,2181
1305487,9.0,557021.0,236.0,1316.0,29874.0,181087.0,274182.0,803917,200413,92550,1062
1291843,9.0,543493.0,708.0,2421.0,35554.0,148834.0,270462.0,901903,161646,73567,874
1296736,9.2,360873.0,217.0,773.0,14619.0,93237.0,189553.0,510054,224892,59056,1299
1309046,8.9,748305.0,2300.0,6160.0,58181.0,212149.0,354154.0,1182564,274658,132646,2009
1485260,8.9,694732.0,642.0,3125.0,48021.0,205770.0,316209.0,1023275,218107,120739,3904
26580232,8.8,818587.0,139.0,713.0,13656.0,67079.0,77791.0,1200654,236135,190778,2559
3742360,8.8,1128796.0,3265.0,8454.0,92710.0,336460.0,493828.0,1936381,131262,196593,4937
1292402,8.9,682328.0,645.0,2551.0,46567.0,222130.0,305567.0,1069372,256470,119772,3489
1303021,9.2,281242.0,171.0,520.0,10204.0,69033.0,156985.0,386163,189463,56405,1475
3442220,9.3,281602.0,859.0,1162.0,10909.0,51466.0,158700.0,408507,210256,59675,1826
1292849,9.0,449265.0,428.0,1332.0,25123.0,130448.0,221067.0,713738,168100,53873,872
1292220,8.9,638761.0,1007.0,3756.0,48378.0,177321.0,287089.0,950083,294657,144740,4576
3008247,9.1,343775.0,280.0,838.0,14738.0,101103.0,181258.0,491760,248907,72270,1483
1294408,9.0,417112.0,279.0,1103.0,24133.0,115638.0,202718.0,677598,111847,49807,507
1292262,9.2,297178.0,472.0,1133.0,14067.0,67219.0,159460.0,427255,322665,57738,1318
27060077,8.9,1045295.0,196.0,622.0,12105.0,70341.0,99885.0,1595327,474312,268744,5938
1780330,8.9,594518.0,780.0,2806.0,41330.0,189297.0,264240.0,805664,199797,106031,1639
25958717,9.2,253352.0,147.0,730.0,11428.0,64078.0,149219.0,345353,224530,76364,1430
1291832,8.8,589407.0,1333.0,4364.0,45691.0,174298.0,266311.0,830415,273178,107041,1413
1292223,8.8,691031.0,868.0,3104.0,51098.0,221188.0,282611.0,1032385,243639,99101,1763
1293544,8.8,587951.0,659.0,2345.0,41174.0,191082.0,249825.0,884816,202666,82254,857
1292343,8.8,653678.0,832.0,3518.0,49461.0,212891.0,274466.0,1054555,240398,106802,2585
1292679,8.9,444268.0,775.0,2112.0,29939.0,128967.0,207337.0,622613,234903,88803,2477
2334904,8.8,653965.0,700.0,2891.0,46721.0,226063.0,275078.0,961148,182364,113952,1881
1787291,8.9,528009.0,1873.0,4838.0,40058.0,150025.0,244202.0,744016,261816,137808,6807
1292656,8.9,488211.0,451.0,1988.0,32077.0,156488.0,218176.0,724888,240510,84077,2440
11525673,8.8,618342.0,933.0,3921.0,47740.0,199726.0,282691.0,846505,259599,137103,1127
1652587,8.7,937068.0,2259.0,7100.0,90209.0,284275.0,388036.0,1652853,110139,145440,4346
1292370,8.7,792918.0,1180.0,4975.0,70303.0,257705.0,309390.0,1329374,192318,117866,2115
1294639,8.9,439157.0,643.0,2486.0,31421.0,120214.0,192599.0,682799,162567,67829,1075
1294371,9.3,193650.0,164.0,344.0,6673.0,44117.0,112834.0,341807,146223,25067,366
1292215,8.7,758604.0,1855.0,7128.0,71611.0,223347.0,304516.0,1266552,246133,138946,2663
1302425,8.7,652564.0,716.0,3621.0,57835.0,221380.0,270255.0,1157785,104636,85057,1370
1298070,8.7,624911.0,591.0,2722.0,51824.0,215739.0,254875.0,1123228,73815,59788,393
1297192,8.8,547730.0,751.0,2739.0,40349.0,185869.0,226913.0,740483,175710,98080,1043
1418834,8.8,526683.0,961.0,3065.0,45010.0,157345.0,224704.0,778760,212281,93966,2364
1300299,8.8,456331.0,835.0,2682.0,33069.0,153381.0,203622.0,591134,197299,89524,1382
6985810,9.1,244227.0,500.0,889.0,11392.0,65901.0,127546.0,321968,268092,66267,1907
1297359,8.9,387100.0,354.0,1432.0,28039.0,115587.0,171299.0,653008,140866,50419,797
26799731,8.9,440183.0,1607.0,4023.0,36276.0,129463.0,218856.0,582193,314452,134369,3933
3011235,8.8,518722.0,1072.0,3289.0,46341.0,153982.0,237558.0,858506,60343,91455,2103
1291875,8.8,444390.0,545.0,1925.0,31988.0,141612.0,186576.0,667056,187580,74023,1590
2149806,8.8,444619.0,398.0,1673.0,30225.0,135835.0,182827.0,639896,188163,79468,3727
1291999,8.7,559655.0,1155.0,3788.0,47665.0,180847.0,228764.0,828441,212362,111557,2320
1297630,8.9,382420.0,405.0,1504.0,25457.0,120970.0,164987.0,510075,195557,74280,883
25814705,9.0,292387.0,455.0,1385.0,18065.0,83397.0,147882.0,411383,177750,70206,1072
10777687,8.9,358898.0,757.0,2465.0,26567.0,107910.0,170135.0,537979,150338,73370,1038
21318488,8.7,629219.0,1000.0,3175.0,47142.0,228798.0,256249.0,832427,239993,152602,2258
1865703,9.0,271362.0,537.0,1580.0,17573.0,74979.0,135488.0,342824,196060,62112,628
1296339,8.8,411560.0,1015.0,3498.0,35265.0,122008.0,182909.0,557476,258716,98533,2411
25814707,9.0,258035.0,422.0,1043.0,14982.0,72751.0,133009.0,365602,159875,54313,949
3072124,8.9,328654.0,552.0,1995.0,21995.0,87469.0,145692.0,435221,193582,78133,2699
1297052,8.9,317968.0,293.0,1213.0,23396.0,96379.0,144991.0,449962,143012,63004,1405
1292434,9.0,245501.0,695.0,1895.0,16073.0,56056.0,122067.0,330753,277454,65582,2845
1306249,8.6,706413.0,789.0,3897.0,71322.0,262048.0,267939.0,1343525,27387,61332,380
4268598,8.7,528964.0,2148.0,5052.0,43583.0,163678.0,218788.0,703181,169833,133100,2949
3395373,8.8,500975.0,1025.0,3583.0,43538.0,161678.0,213961.0,779866,91671,99662,1867
1291545,8.8,413032.0,695.0,2686.0,33843.0,127541.0,172917.0,579718,232215,80678,1982
4917726,8.8,451411.0,860.0,3057.0,36619.0,141911.0,193609.0,683829,163355,101393,1806
1297447,8.7,504632.0,387.0,1890.0,42920.0,182270.0,199761.0,987762,75842,64514,673
5322596,8.9,318973.0,643.0,2259.0,23192.0,94262.0,146028.0,418953,274354,83269,2123
1316510,8.7,462517.0,2198.0,5796.0,43382.0,124795.0,199982.0,740632,71019,69702,391
1305164,8.8,362020.0,365.0,1307.0,25851.0,113213.0,148779.0,519303,155750,73158,1980
2353023,8.7,537621.0,401.0,2017.0,45860.0,191675.0,212814.0,835563,97934,80216,878
5989818,8.9,345183.0,624.0,2278.0,28745.0,104103.0,162768.0,547187,170935,70766,982
11026735,8.7,695609.0,918.0,4106.0,65729.0,251103.0,278358.0,1095693,65669,129972,811
1292337,9.1,185602.0,242.0,589.0,8018.0,52111.0,99739.0,247715,214790,50608,1045
1292274,8.8,377938.0,293.0,1698.0,27978.0,124405.0,154198.0,542317,161613,59945,1102
1293359,8.8,358644.0,568.0,2372.0,28151.0,112857.0,156374.0,545478,260512,81319,1734
4202302,8.8,376902.0,244.0,1267.0,29066.0,126372.0,159782.0,536067,109918,69570,1124
21360417,8.8,437146.0,689.0,2386.0,35205.0,153203.0,184476.0,601728,149190,90903,1077
1291990,8.8,350530.0,836.0,2840.0,28620.0,102082.0,155446.0,480914,268874,76965,2083
1300992,9.1,173466.0,213.0,631.0,8403.0,45127.0,91765.0,225151,206116,39086,800
3287562,8.6,690578.0,651.0,3561.0,69280.0,267447.0,249400.0,1218696,82182,93735,577
1291579,8.7,453008.0,276.0,1577.0,39345.0,165110.0,175786.0,744501,97753,48532,323
1858711,8.8,349023.0,266.0,1387.0,28330.0,106745.0,153612.0,562186,97653,57521,1073
1291585,8.9,278196.0,316.0,1102.0,20733.0,83542.0,121221.0,493529,133881,34272,471
26325320,8.7,571139.0,293.0,1057.0,13408.0,52744.0,58045.0,982039,133178,132525,4012
1418200,8.6,532005.0,834.0,3922.0,53186.0,184573.0,197260.0,860840,190641,103323,1874
1291543,8.6,651027.0,1222.0,6961.0,80203.0,213080.0,252453.0,1155879,26612,66227,694
1292208,8.9,226838.0,274.0,968.0,13597.0,64660.0,101823.0,315263,166125,38267,643
10577869,8.7,382221.0,549.0,2558.0,35922.0,124423.0,162617.0,539498,211066,93243,1621
1294240,8.9,242170.0,319.0,1234.0,17741.0,71405.0,112643.0,406853,115847,26154,395
1417598,8.7,349549.0,1102.0,2760.0,31152.0,108091.0,146559.0,501147,82118,55992,557
1303037,8.9,235339.0,180.0,524.0,12285.0,78263.0,101920.0,309382,148511,49083,933
26874505,9.5,87871.0,67.0,113.0,1761.0,13764.0,61288.0,113249,139216,32599,880
1428581,9.2,140397.0,168.0,460.0,7025.0,33448.0,80153.0,220975,39540,15795,113
1578507,8.8,304700.0,267.0,1167.0,24290.0,99371.0,127548.0,473733,79795,34570,412
1297574,8.7,348875.0,85.0,411.0,8629.0,33787.0,35602.0,659831,97565,46293,584
6307447,8.7,431957.0,722.0,2421.0,35559.0,152970.0,172204.0,578259,168008,92919,1148
3792799,8.7,450474.0,697.0,2903.0,39838.0,145425.0,172625.0,668360,179061,98093,2861
1295399,9.2,130905.0,271.0,477.0,5498.0,27346.0,73228.0,187899,129851,26886,591
1307315,9.1,171770.0,184.0,614.0,10510.0,43966.0,88694.0,290369,53782,18489,175
1306861,8.9,210889.0,215.0,749.0,13416.0,65018.0,98419.0,286454,171607,43461,772
1907966,8.7,609864.0,722.0,3453.0,60172.0,211683.0,237540.0,1018490,105992,115091,979
1295409,8.8,282744.0,338.0,1477.0,22281.0,93163.0,120059.0,458475,89894,44079,372
4920389,8.7,1001295.0,735.0,2252.0,22236.0,70436.0,89997.0,1689366,151187,254632,6143
26611804,8.7,595130.0,265.0,951.0,13281.0,61695.0,65448.0,848302,311526,143616,3792
25917973,8.7,341205.0,727.0,2004.0,25413.0,128473.0,135776.0,459844,193629,83117,1209
1293318,8.7,317173.0,3101.0,4028.0,25746.0,84455.0,137238.0,472237,123737,57268,1457
1793929,8.8,319539.0,254.0,990.0,21753.0,118215.0,129884.0,454676,196771,61845,695
25986180,8.5,788011.0,2397.0,6756.0,83523.0,312052.0,277271.0,1332920,125592,174085,4377
1292401,8.6,514710.0,1204.0,5183.0,58101.0,161021.0,192482.0,709456,218853,119284,1705
24750126,8.8,289964.0,418.0,1448.0,20854.0,103299.0,122245.0,373897,185021,70897,867
1292328,8.6,427474.0,1504.0,4460.0,42542.0,134763.0,165546.0,784937,152226,62160,1865
2209573,8.6,566921.0,696.0,3087.0,52979.0,202008.0,192245.0,889330,146770,68935,2705
1304447,8.6,435335.0,1054.0,3491.0,40286.0,151977.0,162556.0,641383,217428,81550,1354
25773932,8.7,388879.0,1273.0,3371.0,35591.0,132253.0,154135.0,521585,155980,94454,1950
26683290,8.4,967496.0,781.0,2844.0,28217.0,67736.0,73510.0,1769277,180741,233101,6003
1978709,8.6,625837.0,1089.0,4183.0,60005.0,232321.0,214540.0,927589,182855,130431,2396
1291557,8.6,398299.0,559.0,2310.0,36208.0,140158.0,148113.0,603323,144565,74012,1642
1291822,8.9,202291.0,152.0,576.0,11540.0,64885.0,89775.0,308487,200541,33792,770
1291544,8.7,380465.0,337.0,2027.0,38533.0,134525.0,149136.0,683899,20229,35468,196
1959195,9.2,128524.0,175.0,421.0,6439.0,31370.0,71219.0,335811,117645,18514,338
1302467,8.7,289740.0,567.0,2313.0,27207.0,90279.0,124133.0,443608,57778,26096,360
10533913,8.7,410032.0,781.0,3339.0,40903.0,132050.0,174078.0,577189,77898,89275,1200
10463953,8.7,424368.0,406.0,2054.0,37685.0,154926.0,164101.0,584723,206084,88399,1342
26628357,8.8,252939.0,280.0,1170.0,18476.0,87753.0,112290.0,354496,240457,65070,1436
1291870,8.7,305577.0,223.0,1064.0,22642.0,108463.0,112465.0,461241,191246,42652,706
4848115,8.9,244236.0,328.0,1263.0,17995.0,70575.0,106425.0,322831,136749,62162,420
1395091,8.9,182802.0,368.0,900.0,11782.0,54298.0,86646.0,230094,153419,42948,582
6534248,8.7,373597.0,383.0,2080.0,34459.0,129077.0,150062.0,549022,100995,72919,650
1296996,8.6,399500.0,343.0,2111.0,41147.0,147788.0,149050.0,729054,19306,33224,176
1309163,8.5,467365.0,1154.0,4661.0,53491.0,159072.0,171030.0,675776,188954,103014,2421
1291578,8.6,448758.0,315.0,1814.0,42738.0,170957.0,149210.0,800244,47665,34606,222
25895901,8.8,275078.0,240.0,1183.0,21118.0,98896.0,114130.0,353829,167193,78401,1210
10437779,8.8,226147.0,312.0,1081.0,16855.0,78766.0,98682.0,280587,98269,50578,784
25980443,8.6,347267.0,217.0,851.0,10651.0,40571.0,40632.0,478157,257615,104489,3051
26430107,8.7,209383.0,191.0,576.0,4575.0,13641.0,20892.0,396768,170702,53918,3806
1296909,8.9,166568.0,329.0,1055.0,11549.0,43446.0,76987.0,239580,98863,25624,167
25724855,8.8,282297.0,254.0,958.0,19315.0,105173.0,116642.0,404151,196885,63978,1453
3011051,8.5,558297.0,1758.0,6230.0,65307.0,206148.0,192438.0,782415,114021,113265,1970
1293181,9.0,159680.0,219.0,541.0,8871.0,48870.0,73947.0,209535,116784,35630,375
26787574,8.6,407071.0,75.0,472.0,9014.0,35271.0,35638.0,621762,184515,105457,2756
1307811,8.6,329313.0,208.0,1081.0,31231.0,122871.0,119201.0,607445,122642,41672,620
1302827,8.6,311205.0,701.0,3041.0,30689.0,98653.0,120649.0,442576,172092,57242,1248
1293460,9.0,145237.0,155.0,423.0,7852.0,38719.0,67117.0,204808,153424,27608,259
1862151,8.5,561534.0,1223.0,5270.0,64631.0,211334.0,184863.0,955757,77735,60760,786
1291879,8.8,215781.0,466.0,1433.0,16909.0,68685.0,90811.0,327680,214226,44117,1286
3443389,9.1,128637.0,157.0,496.0,7081.0,30348.0,62008.0,174976,140751,32553,603
10808442,8.8,221024.0,609.0,1781.0,18336.0,66391.0,100793.0,311519,249763,57374,1267
1291844,8.7,247403.0,244.0,1057.0,22898.0,82744.0,98382.0,405115,50505,23678,232
27622447,8.7,572075.0,228.0,901.0,12036.0,55458.0,55465.0,1036115,745059,146781,3932
1293964,8.8,195329.0,181.0,650.0,13763.0,62275.0,77609.0,334258,161528,31450,561
1295865,8.8,211410.0,554.0,1676.0,17394.0,60091.0,85455.0,299024,144081,41169,1279
4739952,8.4,754003.0,2262.0,9211.0,98784.0,262597.0,246695.0,1388643,92010,169192,4208
1937946,8.6,290436.0,480.0,2049.0,28303.0,95653.0,107722.0,409317,146584,58037,1166
1308857,8.8,205029.0,338.0,1014.0,15340.0,66381.0,82368.0,414559,140593,30886,721
1300374,8.8,187288.0,355.0,1240.0,14760.0,56455.0,80308.0,255715,128044,31186,672
1292226,8.8,196766.0,1769.0,3203.0,16748.0,48631.0,94237.0,260300,158867,54256,983
1292329,8.8,181034.0,583.0,1750.0,14517.0,50365.0,81521.0,251109,240759,41284,1321
26614893,8.5,394618.0,178.0,776.0,11825.0,47959.0,41453.0,562443,190149,109878,2491
1438652,8.6,347112.0,952.0,2951.0,32658.0,124143.0,122683.0,461890,157592,65258,937
1293908,9.3,86152.0,89.0,155.0,2930.0,18908.0,49709.0,142584,117597,14966,216
1305690,8.5,354630.0,174.0,768.0,12356.0,46922.0,40117.0,544403,149751,68960,1537
1292287,8.6,311308.0,295.0,1504.0,29000.0,116516.0,107949.0,503898,61746,36637,401
3075287,8.4,598740.0,603.0,3588.0,64941.0,240001.0,182689.0,873598,141080,112979,2401
1760622,8.5,414895.0,1721.0,4678.0,44109.0,144632.0,140018.0,582014,177687,81402,2585
1308767,8.6,255864.0,219.0,1046.0,22594.0,93291.0,93800.0,415402,51942,24859,171
1303394,8.5,361252.0,427.0,2502.0,39099.0,128656.0,123562.0,572657,76123,55058,1255
1304102,8.6,305872.0,309.0,1688.0,31110.0,108376.0,107345.0,470981,65610,36993,309
2363506,8.9,146622.0,227.0,784.0,10186.0,44039.0,67015.0,207481,136707,33133,1009
1419936,8.6,258746.0,243.0,1253.0,22699.0,91267.0,92845.0,381454,111057,32651,586
1292528,8.5,335580.0,1081.0,3499.0,35189.0,106836.0,117200.0,469395,183028,61468,1254
1428175,8.7,249761.0,131.0,933.0,20463.0,97132.0,90980.0,392319,104492,35193,715
1828115,8.4,470591.0,1132.0,4274.0,58388.0,170557.0,157625.0,729640,156249,77759,3841
1867345,8.6,259932.0,213.0,1361.0,24766.0,96700.0,97702.0,367999,162125,50110,1274
27059130,8.7,267086.0,768.0,2043.0,21682.0,101742.0,109910.0,329907,229942,69543,1288
2222996,8.8,177760.0,255.0,842.0,12541.0,62704.0,75427.0,244786,216789,49307,1183
2213597,8.6,367560.0,295.0,1794.0,33512.0,132219.0,116900.0,512642,191308,58922,3182
3592854,8.6,362931.0,1752.0,4841.0,37957.0,115789.0,145734.0,481562,88380,84436,566
25807345,8.5,350588.0,1198.0,3608.0,37708.0,133101.0,125649.0,466533,190104,81998,901
2297265,8.7,199885.0,284.0,1120.0,15149.0,68115.0,78618.0,256975,163710,46903,1545
26393561,8.4,346846.0,219.0,1081.0,9673.0,26598.0,26755.0,587427,116153,85665,2160
6874403,8.5,296420.0,413.0,2255.0,32122.0,108930.0,106432.0,400608,187846,75902,1162
25954475,8.8,206398.0,237.0,875.0,14090.0,70475.0,87608.0,274840,172032,49669,975
25921812,8.3,652317.0,1071.0,3091.0,19199.0,57892.0,51604.0,1044713,110935,161979,6644
1291568,9.2,89701.0,192.0,291.0,3726.0,20398.0,48811.0,132077,199291,25093,768
1397546,8.9,128919.0,166.0,481.0,7452.0,38856.0,58172.0,160541,202734,32015,302
5964718,8.7,193383.0,344.0,1120.0,14929.0,64540.0,75522.0,263004,186101,50367,1247
1300117,8.8,168668.0,193.0,804.0,13128.0,57149.0,68799.0,214742,140393,39686,678
5908478,9.0,107939.0,198.0,527.0,6386.0,27507.0,54727.0,141488,145262,31890,868
1297518,8.5,363999.0,310.0,1771.0,40196.0,144358.0,114753.0,602276,12183,28750,179
1291824,8.7,206605.0,348.0,1275.0,18387.0,72465.0,79239.0,288783,80780,29599,425
27191492,8.9,116345.0,85.0,265.0,2506.0,12255.0,19145.0,160938,194869,45069,1275
1309055,8.5,337158.0,381.0,2328.0,40610.0,126366.0,114599.0,644094,15495,29572,225
1292233,8.5,275973.0,1421.0,3416.0,28269.0,88137.0,99767.0,383763,210549,52469,968
27615441,8.6,372488.0,70.0,460.0,9367.0,43498.0,35578.0,537656,289978,99788,946
1294638,8.6,253819.0,335.0,1395.0,24700.0,93599.0,87499.0,440941,105648,28060,242
1304141,8.6,248964.0,386.0,1900.0,25959.0,87385.0,89501.0,402116,31491,23213,163
1422895,7.2,1328.0,12.0,50.0,377.0,408.0,141.0,1728,2952,373,7
26754627,0.0,32.0,0.0,0.0,0.0,0.0,0.0,42,1681,12,0
26694926,0.0,18.0,0.0,0.0,0.0,0.0,0.0,27,3867,1,0
3078409,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14,1578,0,0
10456937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1101,0,0
30345743,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,163,0,0
34430141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1300,0,0
30483011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,0
33441781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,0
30478334,4.7,536.0,78.0,181.0,149.0,19.0,16.0,598,155,177,4
30309158,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13,807,0,0
26933210,0.0,83.0,0.0,0.0,0.0,0.0,0.0,113,11164,0,3
33399978,6.4,219.0,8.0,23.0,91.0,55.0,12.0,261,101,52,1
6424756,0.0,67.0,0.0,0.0,0.0,0.0,0.0,111,8120,0,6
33456586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,165,0,0
3099221,0.0,27.0,0.0,0.0,0.0,0.0,0.0,37,1025,0,1
33406469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0
33406097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,187,0,0
33408069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1
33415845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,724,1,0
20451138,0.0,125.0,0.0,0.0,0.0,0.0,0.0,5328,11015,0,2
4038178,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13,838,0,1
33433365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91,0,0
32526138,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,31,0,0
26962981,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16,1840,0,0
32578681,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,70,0,0
33446786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0
26362789,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1366,9809,1,2
33447883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,238,0,0
2131664,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18,898,0,5
32579501,0.0,21.0,0.0,0.0,0.0,0.0,0.0,32,1034,2,0
30424308,4.8,115.0,23.0,32.0,29.0,9.0,5.0,137,244,43,0
2042941,0.0,28.0,0.0,0.0,0.0,0.0,0.0,41,141,0,1
27094792,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6,1378,0,0
30465307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
30433455,0.0,19.0,0.0,0.0,0.0,0.0,0.0,25,5354,0,1
30419720,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0
26907479,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6,152,0,0
30459571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,452,0,0
26657516,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16,1204,0,0
30209725,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25,1987,0,2
